pair,construct_a,construct_b,n_contexts_measured,n_contexts_significant,retention_rate,mean_abs_gamma,median_abs_gamma,sign_consistency,majority_sign,n_countries,n_waves,first_wave,last_wave
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,civic_dishonesty_tolerance,perceived_positive_effects_of_immigration,60,18,0.3,0.0128,0.007,0.5,-1,60,1,7,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_voluntary_association_belonging|WVS_A,confidence_in_civil_society_organizations,voluntary_association_belonging,60,18,0.3,0.0149,0.0106,0.6,-1,54,2,4,7
wvs_agg_multilevel_place_attachment|WVS_G::wvs_agg_science_skepticism|WVS_I,multilevel_place_attachment,science_skepticism,60,18,0.3,0.0124,0.007,0.5,-1,60,1,7,7
wvs_agg_importance_of_life_domains|WVS_A::wvs_agg_science_technology_optimism|WVS_E,importance_of_life_domains,science_technology_optimism,150,45,0.3,0.0109,0.0076,0.62,1,88,3,5,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_job_scarcity_nativist_preference|WVS_C,democratic_system_evaluation,job_scarcity_nativist_preference,174,52,0.299,0.0176,0.0094,0.523,1,97,5,3,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_socioeconomic_insecurity_worry|WVS_H,authoritarian_governance_tolerance,socioeconomic_insecurity_worry,97,29,0.299,0.0176,0.0097,0.562,-1,72,2,6,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_voluntary_association_active_membership|WVS_A,job_scarcity_nativist_preference,voluntary_association_active_membership,87,26,0.299,0.0188,0.0111,0.609,1,59,4,3,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_importance_of_life_domains|WVS_A,confidence_in_civil_society_organizations,importance_of_life_domains,218,65,0.298,0.0123,0.0082,0.535,-1,100,5,3,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_confidence_in_international_organizations|WVS_E,child_qualities_conformity_tradition,confidence_in_international_organizations,215,64,0.298,0.0132,0.0097,0.674,1,99,6,2,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_neighborhood_disorder_and_crime|WVS_H,immigrant_origin_status,neighborhood_disorder_and_crime,94,28,0.298,0.0383,0.0256,0.564,1,69,2,6,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_confidence_in_international_organizations|WVS_E,civic_dishonesty_tolerance,confidence_in_international_organizations,195,58,0.297,0.015,0.0101,0.615,-1,96,6,2,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_international_organization_knowledge|WVS_E,crime_victimization,international_organization_knowledge,64,19,0.297,0.0233,0.0173,0.703,1,64,1,7,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_international_organization_knowledge|WVS_E,child_qualities_prosocial_diligence,international_organization_knowledge,64,19,0.297,0.0134,0.0094,0.609,1,64,1,7,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_religion_versus_secularism_orientation|WVS_F,democratic_values_importance,religion_versus_secularism_orientation,111,33,0.297,0.0104,0.0071,0.541,1,78,2,6,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_confidence_in_international_organizations|WVS_E,acceptance_of_state_surveillance,confidence_in_international_organizations,64,19,0.297,0.01,0.0077,0.578,-1,64,1,7,7
wvs_agg_perceived_negative_effects_of_immigration|WVS_G::wvs_agg_science_technology_optimism|WVS_E,perceived_negative_effects_of_immigration,science_technology_optimism,64,19,0.297,0.0121,0.0073,0.625,-1,64,1,7,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_institutional_threat_perception|WVS_H,immigrant_origin_status,institutional_threat_perception,71,21,0.296,0.0395,0.023,0.606,1,54,2,6,7
wvs_agg_multilevel_place_attachment|WVS_G::wvs_agg_religious_exclusivism|WVS_F,multilevel_place_attachment,religious_exclusivism,54,16,0.296,0.0175,0.0113,0.648,-1,54,1,7,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_voluntary_association_active_membership|WVS_A,crime_victimization,voluntary_association_active_membership,54,16,0.296,0.0228,0.0141,0.741,1,44,2,6,7
wvs_agg_female_income_threat_to_marriage|WVS_D::wvs_agg_outgroup_trust|WVS_G,female_income_threat_to_marriage,outgroup_trust,108,32,0.296,0.0128,0.0074,0.604,1,79,2,6,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_existential_threat_worry|WVS_H,confidence_in_civil_society_organizations,existential_threat_worry,98,29,0.296,0.0111,0.0076,0.643,1,70,2,6,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_child_qualities_prosocial_diligence|WVS_A,autocracy_support,child_qualities_prosocial_diligence,217,64,0.295,0.0116,0.0068,0.59,1,99,5,3,7
wvs_agg_neighborhood_disorder_and_crime|WVS_H::wvs_agg_science_technology_optimism|WVS_E,neighborhood_disorder_and_crime,science_technology_optimism,109,32,0.294,0.0128,0.0097,0.55,-1,78,2,6,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_electoral_integrity|WVS_E,child_qualities_autonomy_self_expression,electoral_integrity,102,30,0.294,0.0128,0.008,0.618,-1,76,2,6,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_importance_of_life_domains|WVS_A,electoral_integrity,importance_of_life_domains,102,30,0.294,0.0111,0.0072,0.539,1,76,2,6,7
wvs_agg_institutional_threat_perception|WVS_H::wvs_agg_job_scarcity_nativist_preference|WVS_C,institutional_threat_perception,job_scarcity_nativist_preference,75,22,0.293,0.0182,0.0101,0.64,-1,59,2,6,7
wvs_agg_multilevel_place_attachment|WVS_G::wvs_agg_precautionary_security_behaviors|WVS_H,multilevel_place_attachment,precautionary_security_behaviors,58,17,0.293,0.0144,0.0102,0.603,-1,58,1,7,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_international_organization_knowledge|WVS_E,civic_dishonesty_tolerance,international_organization_knowledge,58,17,0.293,0.0176,0.0096,0.596,1,58,1,7,7
wvs_agg_postmaterialist_values|WVS_E::wvs_agg_religious_belief|WVS_F,postmaterialist_values,religious_belief,178,52,0.292,0.0152,0.0088,0.511,-1,83,6,2,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_subjective_wellbeing|WVS_A,authoritarian_governance_tolerance,subjective_wellbeing,144,42,0.292,0.0122,0.0082,0.764,-1,87,3,5,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_democratic_values_importance|WVS_E,child_qualities_autonomy_self_expression,democratic_values_importance,154,45,0.292,0.0121,0.0088,0.582,-1,89,3,5,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_subjective_wellbeing|WVS_A,acceptance_of_state_surveillance,subjective_wellbeing,65,19,0.292,0.0103,0.0084,0.578,1,65,1,7,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_religious_belief|WVS_F,child_qualities_prosocial_diligence,religious_belief,178,52,0.292,0.015,0.0095,0.605,-1,83,6,2,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_perceived_negative_effects_of_immigration|WVS_G,democratic_values_importance,perceived_negative_effects_of_immigration,65,19,0.292,0.0099,0.0071,0.554,-1,65,1,7,7
wvs_agg_precautionary_security_behaviors|WVS_H::wvs_agg_societal_change_attitudes|WVS_E,precautionary_security_behaviors,societal_change_attitudes,110,32,0.291,0.0174,0.0104,0.569,1,78,2,6,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_civic_dishonesty_tolerance|WVS_F,authoritarian_governance_tolerance,civic_dishonesty_tolerance,134,39,0.291,0.0156,0.0077,0.644,1,84,3,5,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_neighborhood_disorder_and_crime|WVS_H,economic_ideology,neighborhood_disorder_and_crime,110,32,0.291,0.0126,0.0078,0.532,-1,79,2,6,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_science_skepticism|WVS_I,crime_victimization,science_skepticism,110,32,0.291,0.018,0.012,0.718,-1,77,2,6,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_neighborhood_disorder_and_crime|WVS_H,confidence_in_international_organizations,neighborhood_disorder_and_crime,107,31,0.29,0.013,0.0088,0.538,1,77,2,6,7
wvs_agg_importance_of_life_domains|WVS_A::wvs_agg_societal_change_attitudes|WVS_E,importance_of_life_domains,societal_change_attitudes,224,65,0.29,0.0154,0.0102,0.525,1,100,6,2,7
wvs_agg_perceived_negative_effects_of_immigration|WVS_G::wvs_agg_precautionary_security_behaviors|WVS_H,perceived_negative_effects_of_immigration,precautionary_security_behaviors,62,18,0.29,0.0143,0.009,0.639,1,62,1,7,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_perceived_negative_effects_of_immigration|WVS_G,basic_needs_deprivation,perceived_negative_effects_of_immigration,45,13,0.289,0.0151,0.0091,0.556,1,45,1,7,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_voluntary_association_active_membership|WVS_A,confidence_in_civil_society_organizations,voluntary_association_active_membership,90,26,0.289,0.0122,0.0084,0.511,1,60,4,3,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_familial_duty_obligations|WVS_D,child_qualities_prosocial_diligence,familial_duty_obligations,66,19,0.288,0.0113,0.0073,0.688,1,66,1,7,7
wvs_agg_gender_role_traditionalism|WVS_D::wvs_agg_religion_versus_secularism_orientation|WVS_F,gender_role_traditionalism,religion_versus_secularism_orientation,111,32,0.288,0.0191,0.0137,0.649,1,78,2,6,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_religion_versus_secularism_orientation|WVS_F,autocracy_support,religion_versus_secularism_orientation,111,32,0.288,0.0133,0.0074,0.688,1,78,2,6,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_job_scarcity_gender_discrimination|WVS_C,child_qualities_prosocial_diligence,job_scarcity_gender_discrimination,219,63,0.288,0.0162,0.01,0.653,1,100,6,2,7
wvs_agg_perceived_positive_effects_of_immigration|WVS_G::wvs_agg_societal_change_attitudes|WVS_E,perceived_positive_effects_of_immigration,societal_change_attitudes,66,19,0.288,0.0138,0.0064,0.652,1,66,1,7,7
wvs_agg_perceived_positive_effects_of_immigration|WVS_G::wvs_agg_violence_tolerance|WVS_F,perceived_positive_effects_of_immigration,violence_tolerance,52,15,0.288,0.0082,0.004,0.519,1,52,1,7,7
wvs_agg_perceived_positive_effects_of_immigration|WVS_G::wvs_agg_social_intolerance_outgroups|WVS_A,perceived_positive_effects_of_immigration,social_intolerance_outgroups,52,15,0.288,0.0149,0.0078,0.615,-1,52,1,7,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_job_scarcity_gender_discrimination|WVS_C,authoritarian_governance_tolerance,job_scarcity_gender_discrimination,139,40,0.288,0.017,0.0105,0.612,-1,87,3,5,7
wvs_agg_religion_versus_secularism_orientation|WVS_F::wvs_agg_subjective_wellbeing|WVS_A,religion_versus_secularism_orientation,subjective_wellbeing,111,32,0.288,0.0126,0.0069,0.582,1,78,2,6,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_violence_tolerance|WVS_F,freedom_security_tradeoff_perception,violence_tolerance,52,15,0.288,0.0116,0.0074,0.538,-1,52,1,7,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_freedom_security_tradeoff_perception|WVS_H,democratic_values_importance,freedom_security_tradeoff_perception,66,19,0.288,0.0098,0.0082,0.652,1,66,1,7,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_crime_victimization|WVS_H,child_qualities_conformity_tradition,crime_victimization,111,32,0.288,0.0185,0.0146,0.73,-1,78,2,6,7
wvs_agg_violence_tolerance|WVS_F::wvs_agg_voluntary_association_active_membership|WVS_A,violence_tolerance,voluntary_association_active_membership,52,15,0.288,0.0134,0.0088,0.577,1,42,3,5,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_female_income_threat_to_marriage|WVS_D,authoritarian_governance_tolerance,female_income_threat_to_marriage,101,29,0.287,0.012,0.0086,0.66,-1,75,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_democratic_values_importance|WVS_E,child_qualities_conformity_tradition,democratic_values_importance,154,44,0.286,0.0107,0.0077,0.556,1,89,3,5,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_violence_tolerance|WVS_F,immigrant_origin_status,violence_tolerance,77,22,0.286,0.0309,0.0206,0.519,-1,57,3,5,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_socioeconomic_insecurity_worry|WVS_H,confidence_in_civil_society_organizations,socioeconomic_insecurity_worry,105,30,0.286,0.0139,0.0094,0.562,1,76,2,6,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_perceived_corruption|WVS_E,existential_threat_worry,perceived_corruption,14,4,0.286,0.0166,0.0063,0.714,-1,14,1,7,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,democratic_system_evaluation,perceived_positive_effects_of_immigration,63,18,0.286,0.0122,0.0048,0.635,-1,63,1,7,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_offline_political_participation|WVS_E,acceptance_of_state_surveillance,offline_political_participation,42,12,0.286,0.0142,0.0094,0.585,-1,42,1,7,7
wvs_agg_violence_tolerance|WVS_F::wvs_agg_voluntary_association_belonging|WVS_A,violence_tolerance,voluntary_association_belonging,42,12,0.286,0.0124,0.0095,0.524,-1,42,1,7,7
wvs_agg_international_organization_knowledge|WVS_E::wvs_agg_precautionary_security_behaviors|WVS_H,international_organization_knowledge,precautionary_security_behaviors,63,18,0.286,0.0169,0.0122,0.587,1,63,1,7,7
wvs_agg_female_income_threat_to_marriage|WVS_D::wvs_agg_subjective_wellbeing|WVS_A,female_income_threat_to_marriage,subjective_wellbeing,109,31,0.284,0.013,0.0084,0.56,1,79,2,6,7
wvs_agg_institutional_threat_perception|WVS_H::wvs_agg_religion_versus_secularism_orientation|WVS_F,institutional_threat_perception,religion_versus_secularism_orientation,81,23,0.284,0.0161,0.0095,0.605,1,59,2,6,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_precautionary_security_behaviors|WVS_H,authoritarian_governance_tolerance,precautionary_security_behaviors,102,29,0.284,0.0134,0.0092,0.569,1,74,2,6,7
wvs_agg_science_technology_optimism|WVS_E::wvs_agg_violence_tolerance|WVS_F,science_technology_optimism,violence_tolerance,92,26,0.283,0.0108,0.0086,0.522,-1,67,3,5,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_female_income_threat_to_marriage|WVS_D,democratic_system_evaluation,female_income_threat_to_marriage,106,30,0.283,0.0124,0.0083,0.547,1,77,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_outgroup_trust|WVS_G,child_qualities_conformity_tradition,outgroup_trust,152,43,0.283,0.0112,0.007,0.599,-1,90,3,5,7
wvs_agg_gender_role_traditionalism|WVS_D::wvs_agg_science_technology_optimism|WVS_E,gender_role_traditionalism,science_technology_optimism,149,42,0.282,0.0147,0.0106,0.561,1,88,3,5,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_child_qualities_prosocial_diligence|WVS_A,basic_needs_deprivation,child_qualities_prosocial_diligence,78,22,0.282,0.013,0.0074,0.618,-1,60,2,6,7
wvs_agg_precautionary_security_behaviors|WVS_H::wvs_agg_religion_versus_secularism_orientation|WVS_F,precautionary_security_behaviors,religion_versus_secularism_orientation,110,31,0.282,0.0161,0.012,0.555,1,78,2,6,7
wvs_agg_societal_change_attitudes|WVS_E::wvs_agg_violence_tolerance|WVS_F,societal_change_attitudes,violence_tolerance,93,26,0.28,0.0141,0.0083,0.688,-1,68,3,5,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_confidence_in_civil_society_organizations|WVS_E,civic_dishonesty_tolerance,confidence_in_civil_society_organizations,200,56,0.28,0.0143,0.0116,0.53,-1,97,5,3,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_social_intolerance_outgroups|WVS_A,democratic_system_evaluation,social_intolerance_outgroups,147,41,0.279,0.0153,0.0093,0.562,-1,85,5,3,7
wvs_agg_religion_versus_secularism_orientation|WVS_F::wvs_agg_societal_change_attitudes|WVS_E,religion_versus_secularism_orientation,societal_change_attitudes,111,31,0.279,0.0147,0.008,0.64,1,78,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_multilevel_place_attachment|WVS_G,child_qualities_conformity_tradition,multilevel_place_attachment,61,17,0.279,0.0132,0.0082,0.623,1,61,1,7,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_multilevel_place_attachment|WVS_G,freedom_security_tradeoff_perception,multilevel_place_attachment,61,17,0.279,0.0137,0.0081,0.567,-1,61,1,7,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_female_income_threat_to_marriage|WVS_D,acceptance_of_state_surveillance,female_income_threat_to_marriage,61,17,0.279,0.0163,0.0085,0.77,-1,61,1,7,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_societal_change_attitudes|WVS_E,crime_victimization,societal_change_attitudes,111,31,0.279,0.022,0.015,0.757,-1,78,2,6,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,authoritarian_governance_tolerance,perceived_positive_effects_of_immigration,61,17,0.279,0.0124,0.0047,0.541,1,61,1,7,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_job_scarcity_gender_discrimination|WVS_C,democratic_system_evaluation,job_scarcity_gender_discrimination,179,50,0.279,0.0178,0.0113,0.503,1,97,5,3,7
wvs_agg_female_income_threat_to_marriage|WVS_D::wvs_agg_postmaterialist_values|WVS_E,female_income_threat_to_marriage,postmaterialist_values,108,30,0.278,0.0129,0.0084,0.547,-1,78,2,6,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_science_technology_optimism|WVS_E,familial_duty_obligations,science_technology_optimism,65,18,0.277,0.0095,0.0076,0.5,-1,65,1,7,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_work_ethic|WVS_C,democratic_system_evaluation,work_ethic,119,33,0.277,0.0155,0.0103,0.58,-1,85,3,4,7
wvs_agg_religion_versus_secularism_orientation|WVS_F::wvs_agg_voluntary_association_belonging|WVS_A,religion_versus_secularism_orientation,voluntary_association_belonging,47,13,0.277,0.0146,0.0114,0.574,1,47,1,7,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,acceptance_of_state_surveillance,perceived_positive_effects_of_immigration,65,18,0.277,0.0095,0.0054,0.585,1,65,1,7,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_voluntary_association_belonging|WVS_A,crime_victimization,voluntary_association_belonging,47,13,0.277,0.0236,0.016,0.638,1,47,1,7,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_freedom_security_tradeoff_perception|WVS_H,confidence_in_international_organizations,freedom_security_tradeoff_perception,65,18,0.277,0.0102,0.0083,0.631,1,65,1,7,7
wvs_agg_perceived_negative_effects_of_immigration|WVS_G::wvs_agg_postmaterialist_values|WVS_E,perceived_negative_effects_of_immigration,postmaterialist_values,65,18,0.277,0.0124,0.0071,0.738,1,65,1,7,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_outgroup_trust|WVS_G,confidence_in_civil_society_organizations,outgroup_trust,152,42,0.276,0.0105,0.0074,0.609,-1,90,3,5,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_child_qualities_conformity_tradition|WVS_A,autocracy_support,child_qualities_conformity_tradition,217,60,0.276,0.0144,0.0083,0.622,-1,99,5,3,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_gender_role_traditionalism|WVS_D,economic_ideology,gender_role_traditionalism,221,61,0.276,0.014,0.0095,0.555,1,99,6,2,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_electoral_integrity|WVS_E,child_qualities_conformity_tradition,electoral_integrity,102,28,0.275,0.0108,0.0072,0.608,1,76,2,6,7
wvs_agg_perceived_negative_effects_of_immigration|WVS_G::wvs_agg_violence_tolerance|WVS_F,perceived_negative_effects_of_immigration,violence_tolerance,51,14,0.275,0.0106,0.0057,0.549,-1,51,1,7,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_democratic_system_evaluation|WVS_E,acceptance_of_state_surveillance,democratic_system_evaluation,62,17,0.274,0.0101,0.0072,0.508,-1,62,1,7,7
wvs_agg_postmaterialist_values|WVS_E::wvs_agg_subjective_wellbeing|WVS_A,postmaterialist_values,subjective_wellbeing,223,61,0.274,0.0122,0.0082,0.617,1,99,6,2,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_precautionary_security_behaviors|WVS_H,autocracy_support,precautionary_security_behaviors,110,30,0.273,0.0135,0.0083,0.555,1,78,2,6,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_immigrant_origin_status|WVS_G,confidence_in_international_organizations,immigrant_origin_status,128,35,0.273,0.027,0.0197,0.547,-1,80,3,5,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,child_qualities_prosocial_diligence,perceived_positive_effects_of_immigration,66,18,0.273,0.009,0.0055,0.562,-1,66,1,7,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_subjective_wellbeing|WVS_A,confidence_in_civil_society_organizations,subjective_wellbeing,218,59,0.271,0.0106,0.0073,0.532,-1,100,5,3,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_religion_versus_secularism_orientation|WVS_F,crime_victimization,religion_versus_secularism_orientation,111,30,0.27,0.0206,0.0157,0.55,-1,78,2,6,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_violence_tolerance|WVS_F,democratic_system_evaluation,violence_tolerance,89,24,0.27,0.0116,0.0067,0.607,-1,66,3,5,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_socioeconomic_insecurity_worry|WVS_H,confidence_in_international_organizations,socioeconomic_insecurity_worry,100,27,0.27,0.0152,0.0115,0.53,1,74,2,6,7
wvs_agg_outgroup_trust|WVS_G::wvs_agg_violence_tolerance|WVS_F,outgroup_trust,violence_tolerance,93,25,0.269,0.0125,0.0059,0.559,-1,68,3,5,7
wvs_agg_perceived_positive_effects_of_immigration|WVS_G::wvs_agg_religious_belief|WVS_F,perceived_positive_effects_of_immigration,religious_belief,56,15,0.268,0.0116,0.0078,0.5,-1,56,1,7,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_science_skepticism|WVS_I,confidence_in_civil_society_organizations,science_skepticism,112,30,0.268,0.01,0.0066,0.518,1,79,2,6,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_life_autonomy_morality_permissiveness|WVS_F,immigrant_origin_status,life_autonomy_morality_permissiveness,131,35,0.267,0.0315,0.0206,0.5,-1,83,3,5,7
wvs_agg_postmaterialist_values|WVS_E::wvs_agg_voluntary_association_active_membership|WVS_A,postmaterialist_values,voluntary_association_active_membership,90,24,0.267,0.0142,0.0103,0.622,1,60,4,3,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_perceived_corruption|WVS_E,freedom_security_tradeoff_perception,perceived_corruption,15,4,0.267,0.0145,0.0081,0.533,1,15,1,7,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_perceived_corruption|WVS_E,child_qualities_prosocial_diligence,perceived_corruption,15,4,0.267,0.0136,0.004,0.533,1,15,1,7,7
wvs_agg_multilevel_place_attachment|WVS_G::wvs_agg_science_technology_optimism|WVS_E,multilevel_place_attachment,science_technology_optimism,60,16,0.267,0.011,0.0087,0.667,1,60,1,7,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_violence_tolerance|WVS_F,authoritarian_governance_tolerance,violence_tolerance,90,24,0.267,0.0116,0.0078,0.556,1,66,3,5,7
wvs_agg_multilevel_place_attachment|WVS_G::wvs_agg_perceived_corruption|WVS_E,multilevel_place_attachment,perceived_corruption,15,4,0.267,0.0149,0.007,0.733,1,15,1,7,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_perceived_corruption|WVS_E,crime_victimization,perceived_corruption,15,4,0.267,0.0234,0.0146,0.8,-1,15,1,7,7
wvs_agg_importance_of_life_domains|WVS_A::wvs_agg_perceived_corruption|WVS_E,importance_of_life_domains,perceived_corruption,15,4,0.267,0.0097,0.008,0.533,-1,15,1,7,7
wvs_agg_postmaterialist_values|WVS_E::wvs_agg_precautionary_security_behaviors|WVS_H,postmaterialist_values,precautionary_security_behaviors,109,29,0.266,0.0131,0.0098,0.505,-1,77,2,6,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_immigrant_origin_status|WVS_G,basic_needs_deprivation,immigrant_origin_status,64,17,0.266,0.0349,0.0212,0.531,1,51,2,6,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_precautionary_security_behaviors|WVS_H,job_scarcity_nativist_preference,precautionary_security_behaviors,102,27,0.265,0.0152,0.0091,0.51,-1,76,2,6,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_institutional_threat_perception|WVS_H,child_qualities_prosocial_diligence,institutional_threat_perception,83,22,0.265,0.0126,0.0074,0.614,-1,61,2,6,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_subjective_wellbeing|WVS_A,existential_threat_worry,subjective_wellbeing,98,26,0.265,0.0109,0.0072,0.612,1,70,2,6,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_religious_belief|WVS_F,democratic_values_importance,religious_belief,117,31,0.265,0.0121,0.0077,0.696,1,71,3,5,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_importance_of_life_domains|WVS_A,confidence_in_international_organizations,importance_of_life_domains,215,57,0.265,0.0122,0.0089,0.551,-1,99,6,2,7
wvs_agg_importance_of_life_domains|WVS_A::wvs_agg_job_scarcity_nativist_preference|WVS_C,importance_of_life_domains,job_scarcity_nativist_preference,212,56,0.264,0.014,0.0088,0.564,-1,100,6,2,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_immigrant_origin_status|WVS_G,acceptance_of_state_surveillance,immigrant_origin_status,53,14,0.264,0.0291,0.0189,0.604,1,53,1,7,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_social_intolerance_outgroups|WVS_A,immigrant_origin_status,social_intolerance_outgroups,99,26,0.263,0.0407,0.0281,0.525,1,68,3,5,7
wvs_agg_confidence_in_domestic_institutions|WVS_E::wvs_agg_immigrant_origin_status|WVS_G,confidence_in_domestic_institutions,immigrant_origin_status,133,35,0.263,0.0257,0.0156,0.541,-1,83,3,5,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_subjective_wellbeing|WVS_A,immigrant_origin_status,subjective_wellbeing,133,35,0.263,0.0298,0.0216,0.556,1,83,3,5,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_child_qualities_conformity_tradition|WVS_A,acceptance_of_state_surveillance,child_qualities_conformity_tradition,65,17,0.262,0.0107,0.007,0.562,1,65,1,7,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_multilevel_place_attachment|WVS_G,child_qualities_prosocial_diligence,multilevel_place_attachment,61,16,0.262,0.0106,0.0074,0.574,-1,61,1,7,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_religion_versus_secularism_orientation|WVS_F,job_scarcity_nativist_preference,religion_versus_secularism_orientation,103,27,0.262,0.0173,0.0086,0.534,-1,76,2,6,7
